"","Country","Species","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","total"
"2723","Tunisia","Whiteleg shrimp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57,9.07,20.64
"2724","Turkey","Atlantic bluefin tuna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720,5070,5070,11310,6390,9100,6960,1665,6715,7990,6201.62,5437.48,11422.01,10596.04,9013.82,108660.97
"2725","Turkey","Atlantic salmon",0,0,0,0,0,0,1800,8250,4080,4049.92,1814.12,5048.88,1681.03,440,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27515.95
"2726","Turkey","Bluespotted seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.49,442.16,1311.65
"2727","Turkey","Common carp",2436,2700,3075,3150,3300,2582.5,2562.5,946.4,652.6,1441.6,561.6,822.56,1482,1520,1805,1737,1195.11,618.3,590,912.24,1195.25,999.25,1169,1050,2138.6,1910.61,1394.42,693.31,559.94,418.82,444.05,496.82,382.9,457.3,353.01,47753.69
"2728","Turkey","Common dentex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187.55,825,602.68,391.43,159.06,3165.72
"2729","Turkey","Common two-banded seabream",0,0,15,375,450,15,15,1500,1500,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4365
"2730","Turkey","Cyprinids nei",0,0,0,0,0,0,277.5,85.8,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.1
"2731","Turkey","European seabass",0,0,0,60,60,714,1326,9324,9696,29369.4,19124.82,27813.19,47879.9,56700,77074,92640,73832.01,48348.06,43017,101343.06,128855.3,183701,188199.2,205310,280839,233278.25,270398.49,249807.2,400877.78,373849.6,411376.62,373331.78,449724.83,508605.89,507286.97,5403763.35
"2732","Turkey","Frogs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.21,186.23,187.79,165.6,158.21,852.04
"2733","Turkey","Gilthead seabream",0,0,442,845,1300,6384,7732.5,6825,7027.5,6698.79,46739,42653.6,49548.8,57750,76125,76450,57047.4,37005.54,35043,75140.15,107283.75,148753.5,149430.75,175875,133014,128366.13,163001.05,180252.09,153543.74,180402.52,211226.39,244542.81,270811.15,278980.92,312858.37,3429099.45
"2734","Turkey","Marine fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8800,6400,18993.44,17376,17398.88,17588.57,0,0,0,0,0,0,0,94556.89
"2735","Turkey","Meagre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22832.38,15745.28,15437.92,4239.55,7700.26,65955.39
"2736","Turkey","Mediterranean mussel",0,0,0,0,0,0,0,0,0,49,0,752.4,5984.16,4900,4900,905,410.88,4.1,2,1092.1,2375.41,2355,2425.65,1727,137.2,57.55,214.93,2.98,0,0,0,2.21,628.56,597.82,1222.89,30746.84
"2737","Turkey","Mullets nei",0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2738","Turkey","Natantian decapods nei",0,0,0,0,0,0,0,0,0,0,0,1000,6210,6900,6210,838.5,450.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21608.86
"2739","Turkey","Pink dentex",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.43,661.76,1003.22,879.9,554.25,4298.56
"2740","Turkey","Porgies, seabreams nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.37,4885.9,0,0,0,0,0,10071.27
"2741","Turkey","Rainbow trout",3331.47,4950,5445,6077.5,9707.5,13590.5,17666,21973.8,31355,25474.56,38722.35,49106.43,69782.7,99750,114279,133837.9,86839.35,56339.16,51829.5,100126.6,156434.54,171008.54,200076.73,212270.31,208123.8,225649.37,248613.33,309902.17,321541.13,324449.26,307672.88,274352.05,265056.7,249463.99,278100.38,4692899.5
"2742","Turkey","Red porgy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.25,893.75,1862.5,148.02,12.43,3836.95
"2743","Turkey","Redbanded seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.56,6.83,513.39
"2744","Turkey","Sciaenas nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12107.65,11307.57,0,0,0,0,0,23415.22
"2745","Turkey","Sharpsnout seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.49,280.25,18.1,0,0,356.84
"2746","Turkey","Shi drum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.99,384.84,99.33,788.07,158.44,1986.67
"2747","Turkey","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.61,235.94,70.45,115.14,14.63,609.77
"2748","Turkey","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.77,42.71,136.35,19.74,28.93,354.5
"2749","Turkey","Trouts nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5963.56,5230.26,9679.8,11842.23,7141.6,39857.45
"2750","Turkey","Wels(=Som) catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.54,8.8,26.34
"2751","Turkmenistan","Common carp",0,0,0,0,1744.8,2023.2,1977.6,2011.2,1500,878.8,774.8,1047.8,251.1,359.1,297,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,56,56,56,13341.4
"2752","Turkmenistan","Grass carp(=White amur)",0,0,0,0,6.9,7.2,36.8,25,20,10.4,2.7,8.1,8.1,5.4,10.8,8.1,5.4,2.8,2.8,2.8,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,14,14,14,28,28,28,339.7
"2753","Turkmenistan","Silver carp",0,0,0,0,3960,3883.2,3768,3500,3355,4552.5,4565,3410.1,590.8,1269,1201.5,189,178.2,117.6,103.6,64.4,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,42,42,42,56,56,56,35354.7
"2754","Turkmenistan","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,200,350
"2755","Turks and Caicos Is.","Queen conch",0,0,0,864,240,24,12,4.8,4.8,2.4,2.4,12,7.2,9.6,9.6,24,36,48,72,60,36,36,36,0,0,1.8,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,1583.1
"2756","Tuvalu","Milkfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78,1.47,2.29,2.26,2.52,0,5,5,5,5,5,5,5,5,5,5,68.32
"2757","US Virgin Islands","Mozambique tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57,14,14,14,14,66.57
"2758","US Virgin Islands","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,26.46,28,28,28,28,418.46
"2759","US Virgin Islands","Tilapias nei",26.46,26.46,30.87,30.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,16.45,14,14,14,14,467.11
"2760","Uganda","Common carp",9.33,4.7,2.8,2.2,2.3,3.75,5,8.75,17.5,28,55,60,105,54,30,30,100,270,230,300,55,57.4,77.55,152.57,147.06,134.29,198.39,201.36,33.94,1412.89,584.66,642.47,332.62,348.91,317.78,6015.22
"2761","Uganda","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.21,139.84,0,0,0,0,24.56,20.77,0,446.38
"2762","Uganda","Giant river prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,17.92,18.7,10.45,0,0,0,0,0,0,0,0,0,0,0,63.57
"2763","Uganda","Nile perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,22.4,122.5,125,121.25,103.33,15.94,0,0,0,0,0,0,0,518.12
"2764","Uganda","Nile tilapia",1.5,2.44,4.2,4.2,4.14,6,9.6,16.8,22.4,30.6,72,77.6,20,195.2,100,200,400,1350,1797,2000,1826,5909.4,21593.5,43794.43,44643.11,47679.21,65095.85,55694.07,104415.36,101715.11,142954.44,141525.12,174624.07,176353.79,169262.81,1303399.95
"2765","Uganda","Ningu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,1.65,0,0,0,0,0,0,0,0,2.54
"2766","Uganda","North African catfish",0,0,0,0,0,0,0,0,0,0,16,18,65,18,90,95,120,540,2728,3000,4209.7,9139.2,34552.65,71262.41,73529.82,97747.5,104153.36,113564.3,104415.76,114788.93,144076.84,129418.25,88391.01,82397.64,71807.54,1250144.91
"2767","Uganda","Redbelly tilapia",0,0,0,1.2,1.38,2.1,3.2,6,7,9.35,14.4,15.2,20,35.2,100,150,200,200,160,200,0,19.8,36.8,320,325,320,351.31,158.55,0,0,0,0,0,0,0,2656.49
"2768","Uganda","Ripon barbel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,1.65,0,0,0,0,0,0,0,0,2.01
"2769","Ukraine","Asp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,5.3,7.95,7.95,8.48,7.68,7.68,4.5,3.18,2.65,0,0,0,0,60.67
"2770","Ukraine","Baltic prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.4,0,0,0,8,4,0,0,2.8,0.8,0,0,0,0,0,0,16.24
"2771","Ukraine","Beluga",0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2772","Ukraine","Bighead carp",0,0,0,0,0,0,0,10762,8520,9208.5,6402,6960.8,6900,6900,6900,6900,6900,7050,7050,5875,5875,7755,0,0,0,0,0,0,0,0,0,0,0,0,0,109958.3
"2773","Ukraine","Buffalofishes nei",0,0,0,0,0,0,0,0,2,2.2,1.2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4
"2774","Ukraine","Channel catfish",0,0,0,0,0,0,0,0,2974.5,3048,2254.2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296.7
"2775","Ukraine","Common carp",0,0,0,0,171657.2,168176.8,155940,109800,111705,114236.2,75130.2,59738,56000,52171,52171,55972,56971.5,56971.5,56686.5,42436.5,41866.5,45856.5,43291.5,65188.05,56658,56658,56002.5,56002.5,55575,55575,28222.5,17332,17263.75,19248,21507.12,2032010.32
"2776","Ukraine","Cyprinids nei",0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960
"2777","Ukraine","European eel",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"2778","Ukraine","European flounder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12,0,0,4,2.8,0,0,0,0,0,0,0,0,0,19.6
"2779","Ukraine","European perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,88,78,136,24,70,62,69.2,241.8,93.4,164.8,42,40,0,0,0,0,1111.2
"2780","Ukraine","Flatfishes nei",0,0,0,0,15,0,0,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5
"2781","Ukraine","Freshwater bream",0,0,0,0,0,0,0,0,0,52.5,36.4,236.6,229.5,0,0,143.1,118.8,161.65,180.2,310.05,227.9,219.95,79.5,145.75,169.6,341.06,312.17,254.66,229.22,336.02,318,318,0,0,0,4420.63
"2782","Ukraine","Freshwater breams nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,5.4,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5
"2783","Ukraine","Freshwater fishes nei",0,0,0,0,0,0,0,0,4420,4776.2,4171.2,3410,2600,2258.2,0,900,30.4,0,0,78,0,0,0,0,16,0,7,5.2,4,0.8,550,3945.6,3702,4330.8,3932.4,39137.8
"2784","Ukraine","Gobies nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.8,16,48,52,60,56,96,40,18.8,6,20,31.6,20,0,0,0,0,489.2
"2785","Ukraine","Goldfish",0,0,0,0,0,0,0,0,0,772.5,494,0,0,0,356.4,4750,488.8,458.45,312.7,1060,3325.75,2096.15,2324.05,3097.85,2345.25,2652.65,2394.28,3100.76,3112.43,2635.43,2636.75,2385,0,0,0,40799.2
"2786","Ukraine","Grass carp(=White amur)",0,0,0,0,0,0,75,2.6,520,521.1,364,389.2,285,285,285,285,285,290,290,290,290,84.1,87,49.3,43.5,64.67,33.06,15.08,3.77,5.22,5.8,0,0,0,0,4848.4
"2787","Ukraine","Mediterranean mussel",0,0,0,0,0,0,0,1206.9,208,205.7,500,275,275,44.4,0,13,5.6,102,72,30,152.4,130.8,252,148.8,44.4,56.4,94.32,75.84,140.4,83.64,84,84,0,0,0,4284.6
"2788","Ukraine","Mullets nei",0,0,0,0,0,0,0,19.2,7.5,187.5,391,361.1,376.8,360,0,0,2.6,10.4,10.4,18.2,39,28.6,78,59.8,36.4,11.7,0.26,5.98,9.36,4.42,5.2,0,0,0,0,2023.42
"2789","Ukraine","Noble crayfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,126,108,126,126,203.4,63,32.4,32.4,3.6,18,0,0,0,0,874.8
"2790","Ukraine","Northern pike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.5,0,0,0,17.85,56.1,40.8,7.65,17.85,15.3,16.57,17.09,14.54,5.1,5.61,5.1,0,0,0,0,802.06
"2791","Ukraine","Pike-perch",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,10.2,2.6,13,348.4,312,174.2,182,244.4,179.4,311.48,216.06,224.12,172.38,112.32,104,0,0,0,0,2641.56
"2792","Ukraine","Rainbow trout",0,0,0,0,966,1263,2296,1407,1593,1612,1145.6,359.7,330,330,330,330,330,335,300,250,250,250,250,250,250,250,500,500,1080,1080,2028,1761.5,1321.2,1721,730.8,25399.8
"2793","Ukraine","Roach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.3,2.65,95.4,15.9,55.65,5.3,21.2,26.5,32.06,22.26,26.23,23.32,7.68,5.3,0,0,0,0,347.45
"2794","Ukraine","Rudd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,2.7,2.7,24.3,32.4,0,10.8,10.8,14.85,7.83,8.37,2.97,1.08,2.7,0,0,0,0,126.9
"2795","Ukraine","Sichel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12.5,0,0,0,2,0,0,0,0,0,0,0,0,0,24.5
"2796","Ukraine","Silver carp",0,0,0,0,35366,35804,27239.1,7955.7,21870.2,21485.1,15594,16240.4,15750,15750,15750,16380,16125,16125,16125,15050,15050,16125,5190.1,6591.9,6037.2,4687,3097.72,3734.98,3477.84,2102.05,28576.8,10158.75,11443,9688,11412.96,445982.8
"2797","Ukraine","Silversides(=Sand smelts) nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,29.2,56,72,104,100,24,16,4.8,4.4,39.6,41.6,50,40,0,0,0,0,625.6
"2798","Ukraine","So-iuy mullet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,2.6,3.12,481,592.8,1489.8,395.2,876.2,855.4,1239.68,428.74,1042.08,1389.18,2353.26,2340,2340,0,0,0,15834.26
"2799","Ukraine","Sterlet sturgeon",0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"2800","Ukraine","Sturgeons nei",0,0,0,0,1752,1364,234,234,476,120,80,80,80,80,80,80,80,80,80,80,80,80,80,80,160,160,400,400,800,800,1640,1370,1047.6,1242,4148.82,17468.42
"2801","Ukraine","Wels(=Som) catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1.6,0.6,0.6,0.2,234,278.4,322.5,438.6,163.6,1446.1
"2802","Ukraine","White bream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,7.95,29.15,42.4,38.42,24.64,18.55,8.21,14.04,13.25,0,0,0,0,244.31
"2803","Un. Sov. Soc. Rep.","Brown seaweeds",6027,5845.7,7171.44,7641.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26685.76
"2804","Un. Sov. Soc. Rep.","Chum(=Keta=Dog) salmon",0,0,24.94,69.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.37
"2805","Un. Sov. Soc. Rep.","Common carp",155937.24,164561.47,210609.28,249308.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780416.84
"2806","Un. Sov. Soc. Rep.","Flatfishes nei",0,0,5.95,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58
"2807","Un. Sov. Soc. Rep.","Grass carp(=White amur)",1191.6,1310.4,1284,1342.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5128.8
"2808","Un. Sov. Soc. Rep.","Mediterranean mussel",35,35,39.5,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.1
"2809","Un. Sov. Soc. Rep.","Mullets nei",146.37,141.97,273.76,166.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.74
"2810","Un. Sov. Soc. Rep.","Salmonoids nei",6488.25,8154.16,9687.6,13480.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37810.55
"2811","Un. Sov. Soc. Rep.","Silver carp",110700,116317.5,166209.85,194988.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588215.76
"2812","Un. Sov. Soc. Rep.","Sockeye(=Red) salmon",0,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47
"2813","Un. Sov. Soc. Rep.","Sturgeons nei",1476,1431.6,2047.57,2011.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.12
"2814","Un. Sov. Soc. Rep.","Whitefishes nei",29581.5,28691.65,34639.84,41284.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134197.73
"2815","Un. Sov. Soc. Rep.","Yesso scallop",246,238.6,347.17,489.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.95
"2816","United Arab Emirates","Barramundi(=Giant seaperch)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,480
"2817","United Arab Emirates","Blue tilapia",0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09
"2818","United Arab Emirates","European seabass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,1444,1444,1444,1444,0,0,0,0,0,73,0,0,4321.6,4987.5,4987.5,22395.6
"2819","United Arab Emirates","Giant tiger prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,0,0,0,0,0,0,0,0,0,0,0,360
"2820","United Arab Emirates","Gilthead seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,1444,1444,1444,1444,8147.25,0,0,1221.2,1207,2738,2146,1998,12654,13575,14250,65962.45
"2821","United Arab Emirates","Greasy grouper",0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71
"2822","United Arab Emirates","Greater amberjack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,525,1050
"2823","United Arab Emirates","Indian white prawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,176,416,928,816,1456,1784,1760,2296,2870,3034,2558.4,1845,1845,21904.4
"2824","United Arab Emirates","Mozambique tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,108
"2825","United Arab Emirates","Mullets nei",0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18
"2826","United Arab Emirates","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,34.8,60.9,81.2,46.4,58,58,255,414,390,140.7,60,60,1682.2
"2827","United Arab Emirates","Orange-spotted grouper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,1425,2850
"2828","United Arab Emirates","Pacific cupped oyster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,75
"2829","United Arab Emirates","Siberian sturgeon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,480,3300,3300,7380
"2830","United Arab Emirates","Sobaity seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,1444,1444,1444,1444,927.78,0,0,0,0,0,0,0,0,0,0,9103.78
"2831","United Arab Emirates","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,525,150,0,0,0,0,825
"2832","United Arab Emirates","White-spotted spinefoot",32.42,19.07,19.07,8.25,16.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.31
"2833","United Kingdom","Arctic char",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,28,28,12,16,16,27.46,0,77.44,116.43,110.15,94.7,94.58,93.22,95.29,124.16,105.33,110.07,1176.83
"2834","United Kingdom","Atlantic cod",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,48,414,3258,6671.6,10129.83,0,5.41,0,0,0,0,0,0,0,0,20571.84
"2835","United Kingdom","Atlantic halibut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9.5,720,1683,1683,1683,2448,2097,1324.11,1908.84,1774.12,1288.67,798.86,691.89,437.73,1077.76,983.89,1157.93,0,1230.77,23036.07
"2836","United Kingdom","Atlantic salmon",25428,44986.5,67190.5,82686.5,107706,143015,144018,170759.4,163359,219852.25,305212.09,183097.39,188765.83,325706.47,332751,380058,386877,415557,436827,436827,474297,519292,659865,812530.58,811219.83,647607.8,683624.26,943715.85,821805.66,1061846.48,1185413.44,976041.02,1035323.34,1352649.06,1240241.34,17786152.59
"2837","United Kingdom","Barbel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,8.62,71.91,0,0,101.93
"2838","United Kingdom","Barramundi(=Giant seaperch)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,112.5,0,0,0,0,0,0,0,0,0,0,0,337.5
"2839","United Kingdom","Blue mussel",601.8,722.4,936.6,1420.25,1465.56,2141.32,1737.4,3378.2,2871.2,3116.14,3615.3,8238.58,13038.01,23652.23,17016.4,17163,19028.5,29940.61,34309.8,25127.46,56234.43,52165.98,43846.8,35966.77,52348.59,49952.28,43461.48,49705.75,49325.25,58479.01,51299.84,23732.03,15662.25,0,0,791701.22
"2840","United Kingdom","Brook trout",0,0,0,0,0,0,0,0,12.36,21.03,10.72,27.61,27.34,0,0,8.9,0,0,0,12,12,12,6,6,128.88,17.99,5.33,0,12.64,0,0,0,0,0,0,320.8
"2841","United Kingdom","Chub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.66,9.43,36.32,0,0,186.41
"2842","United Kingdom","Chubs nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,0,0,20,0,0,0,0,28.64,0,0,0,0,0,0,116.64
"2843","United Kingdom","Common carp",125,375,250,300,300,500,235.58,225,225,67.29,64.34,57.44,56.86,0,0,0,0,0,0,248,424,0,4,600,0,3111.75,4975.59,2874.35,5318.72,3286.03,3688.98,3889.59,3379.4,2824.41,2927.83,40334.16
"2844","United Kingdom","Common edible cockle",0,0,0,0,0,2.89,5.09,5.31,4.93,6.6,5.1,8,12,30,15,55.9,60.2,147,147,28,33.6,7,0,2.72,3812.12,3964,14.1,11.21,0,9786.44,21.39,11628.68,4.56,0,0,29818.84
"2845","United Kingdom","Crucian carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,95.8,70.5,202.2,0,51.95,20.45,83.24,0,0,536.14
"2846","United Kingdom","Cupped oysters nei",0,0,0,0,440,440,440,456,808.12,696.93,666.42,475.77,912.21,982.8,379.6,1820,1053.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9571.65
